ProductCode,Name,FaName,BrandName,BrandId,CategoryName,CategoryId
gsp-13261,ACO USB To Micro USB Conversion Cable - Antique 01,کابل تبدیل یو اس بی به میکرو یو اس بی آکو مدل Antique 01,آکو,312,کابل اتصال,116
gsp-13260,ACO USB to TYPE-C Conversion Cable - SUPER CHARGE PRO,کابل تبدیل یو اس بی به تایپ سی آکو مدل SUPER CHARGE PRO,آکو,312,کابل اتصال,116
gsp-13258,ACO Type-c To Lightening Conversion Cable - i CHARGE PLUS,کابل تبدیل تایپ سی به لایتنینگ آکو مدل i CHARGE PLUS,آکو,312,کابل اتصال,116
gsp-14976,Eco Mobile Phone Holder Drift PLUS,هولدر گوشی موبایل آکوا مدل Drift PLUS,آکو,312,پایه نگهدارنده گوشی,119
gsp-16426,Kieslect Smart Calling Watch Ks2,ساعت هوشمند کیسلکت Smart Calling Watch Ks2,کیسلکت,80,ساعت هوشمند,190
gsp-16435,Kieslect Smartwatch Watch Ks Pro,ساعت هوشمند کیسلکت Ks Pro,کیسلکت,80,ساعت هوشمند,190
gsp-16431,Kieslect Calling Watch Kr Pro Ltd,ساعت هوشمند کیسلکت Calling Watch Kr Pro Ltd,کیسلکت,80,ساعت هوشمند,190
gsp-16424,Kieslect Smart Calling Watch KR2,ساعت هوشمند کیسلکت Smart Calling Watch KR2,کیسلکت,80,ساعت هوشمند,190
gsp-12286,Kieslect Ks Mini Smart Watch,ساعت هوشمند کیسلکت Ks Mini,کیسلکت,80,ساعت هوشمند,190
gsp-10954,Kieslect Ks Smart Watch,ساعت هوشمند کیسلکت Ks,کیسلکت,80,ساعت هوشمند,190
gsp-10033,Kieslect Lady Watch L11 Smart Watch,ساعت هوشمند کیسلکت Lady Watch L11,کیسلکت,80,ساعت هوشمند,190
gsp-8789,Kieslect K10 Smart Watch,ساعت هوشمند کیسلکت K10,کیسلکت,80,ساعت هوشمند,190
gsp-8793,Kieslect SAE K11 Smart Watch,ساعت هوشمند کیسلکت SAE K11,کیسلکت,80,ساعت هوشمند,190
gsp-10034,Kieslect K11 Pro Smart Watch,ساعت هوشمند کیسلکت K11 Pro,کیسلکت,80,ساعت هوشمند,190
gsp-9101,Kieslect Lady Calling Watch Lora Smart Watch,ساعت هوشمند کیسلکت Lady Calling Watch Lora,کیسلکت,80,ساعت هوشمند,190
gsp-8791,Kieslect Lady Watch 11 Pro Smart Watch,ساعت هوشمند کیسلکت Lady Watch 11 Pro,کیسلکت,80,ساعت هوشمند,190
gsp-9041,Kieslect Calling Watch Kr Smart Watch,ساعت هوشمند کیسلکت Calling Watch Kr,کیسلکت,80,ساعت هوشمند,190
gsp-9102,Kieslect Calling Kr Pro Smart Watch,ساعت هوشمند کیسلکت Calling Kr Pro,کیسلکت,80,ساعت هوشمند,190
gsp-9085,Nothing Phone 1 5G 128GB/8GB RAM,گوشی موبایل ناتینگ مدل Phone 1 5G  ظرفیت 128 گیگابایت رم 8 گیگابایت,ناتینگ,316,گوشی موبایل,105
gsp-9083,Nothing Phone 1 5G 256GB/8GB RAM,گوشی موبایل ناتینگ مدل Phone 1 5G ظرفیت 256 گیگابایت رم 8 گیگابایت,ناتینگ,316,گوشی موبایل,105
gsp-9084,Nothing Phone 1 5G 256GB/12GB RAM,گوشی موبایل ناتینگ مدل Phone 1 5G ظرفیت 256 گیگابایت رم 12 گیگابایت,ناتینگ,316,گوشی موبایل,105
gsp-14121,Nothing Phone 2a 5G 256GB/12GB RAM,گوشی موبایل ناتینگ مدل Phone 2a 5G ظرفیت 256 گیگابایت رم 12 گیگابایت,ناتینگ,316,گوشی موبایل,105
gsp-17213,Nothing CMF Watch Pro,ساعت هوشمند ناتینگ مدل CMF Watch Pro,ناتینگ,316,ساعت هوشمند,190
gsp-17603,Nothing CMF Phone 1 256GB/8GB RAM,گوشی موبایل ناتینگ مدل CMF Phone 1 ظرفیت 256 گیگابایت رم 8 گیگابایت,ناتینگ,316,گوشی موبایل,105
gsp-10447,Nothing Phone 2 5G 256GB/12GB RAM,گوشی موبایل ناتینگ مدل Phone 2 5G ظرفیت 256 گیگابایت رم 12 گیگابایت,ناتینگ,316,گوشی موبایل,105
gsp-10448,Nothing Phone 2 5G 512GB/12GB RAM,گوشی موبایل ناتینگ فون 2 5G ظرفیت 512 گیگابایت رم 12 گیگابایت,ناتینگ,316,گوشی موبایل,105
gsp-13722,Oculus Quest 3 Virtual Reality Headset - 128GB,هدست واقعیت مجازی آکیولس مدل 3 128 گیگابایت,آکیولس,319,هدست واقعیت مجازی,206
gsp-13721,Oculus Quest 3 Virtual Reality Headset - 512GB,هدست واقعیت مجازی آکیولس مدل 3 512 گیگابایت,آکیولس,319,هدست واقعیت مجازی,206
gsp-13770,Sibraton S-PB217 20000mAh Power Bank,پاوربانک سیبراتون مدل S-PB217 ظرفیت 20000 میلی آمپر ساعت,سیبراتون,318,پاوربانک,115
gsp-13977,Sibraton 32GB Memory Card - micro,کارت حافظه 32 گیگابایت سیبراتون مدل micro,سیبراتون,318,کارت حافظه,196
gsp-13976,Sibraton 64GB Memory Card - micro,کارت حافظه 64 گیگابایت سیبراتون مدل micro,سیبراتون,318,کارت حافظه,196
gsp-13286,SIBRATON Mobile Phone Holder - SH6120,هولدر سیبراتون مدل SH6120,سیبراتون,318,پایه نگهدارنده گوشی,119
gsp-12493,Sibraton S-E1120 Wired Handsfree,هندزفری با سیم سیبراتون مدل S-E1120,سیبراتون,318,هندزفری بلوتوثی,111
gsp-12492,Sibraton S-E1140 Wired Handsfree,هندزفری با سیم سیبراتون مدل S-E1140,سیبراتون,318,هندزفری بلوتوثی,111
gsp-16389,Sibraton SBE1325 Bluetooth Handsfree,هندزفری بی سیم سیبراتون مدل SBE1325,سیبراتون,318,هندزفری بلوتوثی,111
gsp-16390,Sibraton SBE1320 Bluetooth Handsfree,هندزفری بلوتوثی سیبراتون مدل SBE1320,سیبراتون,318,هندزفری بلوتوثی,111
gsp-16201,Sibraton Delta SF2520 W/C Flash Memory - 64GB,فلش مموری سیبراتون مدل Delta SF2520 W/C ظرفیت 64 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16204,Sibraton Delta SF2520 W/C Flash Memory - 32GB,فلش مموری سیبراتون مدل Delta SF2520 W/C ظرفیت 32 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16172,Sibraton Delta SF3520 W/C Flash Memory - 64GB,فلش مموری سیبراتون مدل Delta SF3520 W/C ظرفیت 64 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16338,Sibraton Iron SF2540 Flash Memory - 64GB,فلش مموری سیبراتون مدل Iron SF2540 ظرفیت 64 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16336,Sibraton Metal SF2425 W/C Flash Memory - 64GB,فلش مموری سیبراتون مدل Metal SF2425 W/C ظرفیت 64 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16337,Sibraton Ultra SF2530 Flash Memory - 64GB,فلش مموری سیبراتون مدل Ultra SF2530 ظرفیت 64 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16339,Sibraton Onyx SF2405 Flash Memory - 64GB,فلش مموری سیبراتون مدل Onyx SF2405 ظرفیت 64 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-15867,Sibraton S-W2225i 25 W Wall Charger Along with Type-C to Lightning Cable,شارژر دیواری سیبراتون 25 وات مدل S-W2225i-PD به همراه کابل تایپ سی به لایتنینگ,سیبراتون,318,شارژر گوشی,121
gsp-15872,Sibraton S-W1245 A 10 W Wall Charger,شارژر دیواری سیبراتون 10 وات مدل S-W1245 A,سیبراتون,318,شارژر گوشی,121
gsp-15869,Sibraton S-W2225C-PD 25 Watts Wall Charger with USB to Type-C Cable,شارژر دیواری سیبراتون 25 وات مدل S-W2225C-PD به همراه کابل USB به تایپ سی,سیبراتون,318,شارژر گوشی,121
gsp-15871,Sibraton S-W2220C-PD 20 W Wall Charger Along with Type-C Cable,شارژر دیواری سیبراتون 20 وات مدل S-W2220C-PD به همراه کابل تایپ سی,سیبراتون,318,شارژر گوشی,121
gsp-15874,Sibraton S-W1135 10 W Wall Charger,شارژر دیواری سیبراتون 10 وات مدل S-W1135,سیبراتون,318,شارژر گوشی,121
gsp-15870,Sibraton SC3230PD 30 W Car Charger Along with Type-C Cable,شارژر فندکی سیبراتون 30 وات مدل SC3230PD به همراه کابل تایپ سی,سیبراتون,318,شارژر داخل خودرو (فندکی),118
gsp-15868,Sibraton S-W2220i 20 Watts Wall Charger with Lightning Cable,شارژر دیواری سیبراتون 20 وات مدل S-W2220i-PD به همراه کابل لایتنینگ,سیبراتون,318,شارژر گوشی,121
gsp-17024,Sibraton S 255 (i) Lightning Charging Cable 1.1 m,کابل شارژ لایتنینگ سیبراتون مدل S 255 (i) با طول 1.1 متر,سیبراتون,318,کابل اتصال,116
gsp-17025,Sibraton S403i Lightning Charging Cable 1 m,کابل شارژ لایتنینگ سیبراتون مدل S403i با طول 1 متر,سیبراتون,318,کابل اتصال,116
gsp-17006,Sibraton Iron SF2540 USB2.0 Flash Memory - 32GB,فلش مموری سیبراتون مدل Iron SF2540 USB2.0 ظرفیت 32 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-17007,Sibraton Metal SF2425 W/C USB2.0 Flash Memory - 32GB,فلش مموری سیبراتون مدل Metal SF2425 W/C USB2.0 ظرفیت 32 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16955,Sibraton Ultra SF2530 USB2.0 Flash Memory - 32GB,فلش مموری سیبراتون مدل Ultra SF2530 USB2.0 ظرفیت 32 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16958,Sibraton Onyx SF2405 USB2.0 Flash Memory - 32GB,فلش مموری سیبراتون مدل Onyx SF2405 USB2.0 ظرفیت 32 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16960,Sibraton Iron SF2540 USB2.0 Flash Memory - 16GB,فلش مموری سیبراتون مدل Iron SF2540 USB2.0 ظرفیت 16 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16959,Sibraton Ultra SF2530 USB2.0 Flash Memory - 16GB,فلش مموری سیبراتون مدل Ultra SF2530 USB2.0 ظرفیت 16 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16951,Sibraton Metal SF2425 W/C USB2.0 Flash Memory - 16GB,فلش مموری سیبراتون مدل Metal SF2425 W/C USB2.0 ظرفیت 16 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16941,Sibraton Onyx SF2405 USB2.0 Flash Memory - 16GB,فلش مموری سیبراتون مدل Onyx SF2405 USB2.0 ظرفیت 16 گیگابایت,سیبراتون,318,فلش مموری,198
gsp-16925,Logitech G Pro X Wireless Gaming Headphone,هدفون گیمینگ لاجیتک G Pro X Wireless,لاجیتک,317,هدفون,112
gsp-15219,Logitech M220 Wireless Mouse,ماوس بی سیم لاجیتک مدل M220,لاجیتک,317,موس,131
gsp-13365,Logitech Simple Small Size Mousepad,ماوس پد لاجیتک ساده سایز کوچک,لاجیتک,317,موس پد,140
gsp-14449,Logitech Mousepad - m-1208,ماوس پد لاجیتک مدل m-1208,لاجیتک,317,موس پد,140
gsp-9060,Logitech Driving Force Gear Shifter,دسته دنده لاجیتک مدل Driving Force,لاجیتک,317,محصولات گیمینگ,200
gsp-9221,Logitech G29 Driving Force Steering Wheel,فرمان بازی لاجیتک مدل G29 Driving Force,لاجیتک,317,محصولات گیمینگ,200
gsp-10610,Logitech G502 X Gaming Mouse,ماوس گیمینگ لاجیتک مدل G502 X,لاجیتک,317,موس,131
gsp-10703,Logitech Wireless Mouse - Mx Vertical,موس بی سیم لاجیتک مدل Mx Vertical,لاجیتک,317,موس,131
gsp-10704,Logitech Wireless Mouse - Mx master 3s,موس بی سیم لاجیتک مدل Mx master 3s,لاجیتک,317,موس,131
gsp-10705,Logitech Wireless Mouse - Mx Lift,موس بی سیم لاجیتک مدل Mx Lift,لاجیتک,317,موس,131
gsp-10706,Logitech Mx Anywhere 3 Wireless Mouse,موس بی سیم لاجیتک مدل Mx Anywhere 3,لاجیتک,317,موس,131
gsp-10708,Logitech Gaming Wired Mouse - G502 SE Hero,موس با سیم مخصوص بازی لاجیتک مدل G502 SE Hero,لاجیتک,317,موس,131
gsp-10709,Logitech Gaming Wired Mouse - G502 Hero,موس با سیم مخصوص بازی لاجیتک مدل G502 Hero,لاجیتک,317,موس,131
gsp-9225,D-Link DUB-M530 5-port USB-C HUB,هاب 5 پورت USB-C دی-لینک مدل DUB-M530,دی لینک,314,داک و هاب USB,199
gsp-13725,D-link DSL-124 Wireless N300 ADSL2+ Modem Router,مودم دی لینک DSL-124 Wireless N300 ADSL2+ Modem Router,دی لینک,314,مودم و روتر,238
gsp-16884,D-LINK 4G/LTE Modem - DWR-933V,مودم همراه 4G/LTE دی لینک مدل DWR-933V,دی لینک,314,مودم و روتر,238
gsp-16198,D-LINK 4G/LTE Modem - DWR-930M,مودم همراه 4G/LTE دی لینک مدل DWR-930M,دی لینک,314,مودم و روتر,238
gsp-9259,Ariosis Shop Burglar Alarm - CL-70,دزدگیر اماکن سیم کارتی آریوسیس مدل CL-70,آریوسیس,320,دزدگیر و سیستم‌های امنیتی,148
gsp-9258,Ariosis Home and Apartment Burglar Alarm - AP-50,دزدگیر منزل و آپارتمانی آریوسیس مدل AP-50,آریوسیس,320,دزدگیر و سیستم‌های امنیتی,148
gsp-10198,MSI 15.6 inch Katana GF66 Laptop - (Core i9) 12UGSK,لپ تاپ 15.6 اینچی ام اس آی سری Katana GF66 مدل (Core i9) 12UGSK,ام اس آی,49,لپ تاپ,187
gsp-9491,MSI 15.6 inch Laptop - Modern 15 - B12M,لپ تاپ 15.6 اینچی ام اس آی مدل Modern 15 - B12M,ام اس آی,49,لپ تاپ,187
gsp-12638,MSI SPATIUM M450 SSD Pcle 4.0 NVMe M.2 Internal Hard Disk 500GB,هارد دیسک اینترنال ام اس آی مدل SPATIUM M450 SSD Pcle 4.0 NVMe M.2 ظرفیت 500 گیگابایت,ام اس آی,49,هارد اینترنال,215
gsp-12637,MSI SPATIUM S270 SSD Internal Hard Drive 960GB,هارد SSD اینترنال ام اس آی مدل SPATIUM S270 ظرفیت 960 گیگابایت,ام اس آی,49,هارد SSD,195
gsp-12636,MSI SPATIUM M450 SSD Pcle 4.0 NVMe M.2 Internal Hard Disk 1TB,هارد دیسک اینترنال ام اس آی مدل SPATIUM M450 SSD Pcle 4.0 NVMe M.2 ظرفیت 1 ترابایت,ام اس آی,49,هارد اینترنال,215
gsp-12641,MSI SPATIUM S270 SSD Internal Hard Drive 240 GB,هارد SSD اینترنال ام اس آی مدل SPATIUM S270 ظرفیت 240 گیگابایت,ام اس آی,49,هارد SSD,195
gsp-12640,MSI SPATIUM S270 SSD Internal Hard Drive 480GB,هارد SSD اینترنال ام اس آی مدل SPATIUM S270 ظرفیت 480 گیگابایت,ام اس آی,49,هارد SSD,195
gsp-13884,Green Full Glass Screen Protector For Samsung Galaxy A05s,گلس گوشی سامسونگ گلکسی A05s گرین مدل تمام صفحه,گرین,50,محافظ تمام صفحه گوشی,117
gsp-13901,Green Full Glass Screen Protector for Xiaomi Redmi Note 12,گلس گوشی شیائومی ردمی Note 12 گرین مدل تمام صفحه,گرین,50,محافظ تمام صفحه گوشی,117
gsp-9549,Green In Car Phone Holder - 360 Universal Car Mount,پایه نگهدارنده گوشی داخل خودرو گرین مدل 360Universal Car Mount,گرین,50,پایه نگهدارنده گوشی,119
gsp-9550,Green In Car Phone Holder - 360 Car Cup,پایه نگهدارنده گوشی داخل خودرو گرین مدل 360 Car Cup,گرین,50,پایه نگهدارنده گوشی,119
gsp-9582,Green In Car Phone Holder - Magnetic gncphm,پایه نگهدارنده گوشی داخل خودرو گرین مدل Magnetic gncphm,گرین,50,پایه نگهدارنده گوشی,119
gsp-9606,Green 20 Watt Car Charger,شارژر فندکی گرین 20 وات با کابل,گرین,50,شارژر داخل خودرو (فندکی),118
gsp-9604,Green 20 Watt Car Charger,شارژر فندکی گرین 20 وات,گرین,50,شارژر داخل خودرو (فندکی),118
gsp-9601,Green 12 Watt Car Charger,شارژر فندکی گرین 12 وات با کابل 1.20 متری,گرین,50,شارژر داخل خودرو (فندکی),118
gsp-9598,Green 12 Watt Car Charger,شارژر فندکی گرین 12 وات,گرین,50,شارژر داخل خودرو (فندکی),118
gsp-17498,JCPaL V2 9-port USB-C HUB,هاب 9 پورت USB-C جی سی پال مدل V2,جی سی پال,367,داک و هاب USB,199
gsp-17504,JCPaL ONYX 6 port USB-C HUB,هاب 6 پورت USB-C جی سی پال مدل ONYX,جی سی پال,367,داک و هاب USB,199
gsp-9605,Meta Quest Pro Virtual Reality Headset,هدست واقعیت مجازی متا مدل کوئست پرو,متا,364,هدست واقعیت مجازی,206
